HEATLOAD
Time,DHW Demand [L],SH Demand [kW],T_amb,dhw_in_T
06.07.2020 20:15,4.67,20,12.17,6.26
06.07.2020 20:30,6.47,12,11.99,6.28
06.07.2020 20:45,4.27,8,11.87,6.29
06.07.2020 21:00,3.13,12,11.75,6.31
06.07.2020 21:15,8,8,11.64,6.32
06.07.2020 21:30,5,4,11.53,6.34
06.07.2020 21:45,0,8,11.44,6.36
06.07.2020 22:00,0.47,4,11.35,6.38
06.07.2020 22:15,0.33,4,11.25,6.39
06.07.2020 22:30,0,4,11.19,6.41
06.07.2020 22:45,0,0,11.14,6.43
06.07.2020 23:00,0,0,11.1,6.45
06.07.2020 23:15,0,0,11.06,6.47
06.07.2020 23:30,0,0,11.03,6.49
06.07.2020 23:45,0,0,11.01,6.51
07.07.2020 00:00,0.67,0,10.99,6.53
07.07.2020 00:15,0,0,10.98,6.55
07.07.2020 00:30,0,0,10.95,6.57
07.07.2020 00:45,0,0,10.93,6.59
07.07.2020 01:00,0,0,10.9,6.61
07.07.2020 01:15,0,0,10.88,6.63
07.07.2020 01:30,0,0,10.84,6.65
07.07.2020 01:45,0,0,10.8,6.68
07.07.2020 02:00,0,0,10.76,6.7
07.07.2020 02:15,0,0,10.73,6.72
07.07.2020 02:30,0,0,10.67,6.75
07.07.2020 02:45,0,0,10.59,6.77
07.07.2020 03:00,0,0,10.51,6.8
07.07.2020 03:15,0,0,10.43,6.82
07.07.2020 03:30,0,0,10.52,6.85
07.07.2020 03:45,1,0,10.78,6.87
07.07.2020 04:00,0.33,0,11.04,6.9
07.07.2020 04:15,2.67,0,11.3,6.92
07.07.2020 04:30,0,0,11.6,6.95
07.07.2020 04:45,0,0,11.94,6.98
07.07.2020 05:00,8.47,0,12.28,7
07.07.2020 05:15,6.13,0,12.63,7.03
07.07.2020 05:30,8.8,0,12.97,7.06
07.07.2020 05:45,1.47,0,13.32,7.09
07.07.2020 06:00,3.13,0,13.66,7.12
07.07.2020 06:15,18.67,8,14.01,7.14
07.07.2020 06:30,5.93,8,14.32,7.17
07.07.2020 06:45,19.87,8,14.61,7.2
07.07.2020 07:00,15.4,4,14.89,7.23
07.07.2020 07:15,30.27,8,15.18,7.26
07.07.2020 07:30,17.87,8,15.45,7.29
07.07.2020 07:45,16,8,15.71,7.32
07.07.2020 08:00,7,8,15.96,7.35
07.07.2020 08:15,5.53,4,16.22,7.38
07.07.2020 08:30,5.6,4,16.45,7.41
07.07.2020 08:45,7.53,4,16.65,7.45
07.07.2020 09:00,2.53,4,16.85,7.48
07.07.2020 09:15,1,0,17.05,7.51
07.07.2020 09:30,0.67,0,17.14,7.54
07.07.2020 09:45,2,0,17.12,7.57
07.07.2020 10:00,0,4,17.1,7.61
07.07.2020 10:15,2,4,17.09,7.64
07.07.2020 10:30,0,4,17.04,7.67
07.07.2020 10:45,1.8,4,16.95,7.71
07.07.2020 11:00,8,4,16.87,7.74
07.07.2020 11:15,0.33,8,16.78,7.78
07.07.2020 11:30,1.47,8,16.76,7.81
07.07.2020 11:45,1,8,16.8,7.84
07.07.2020 12:00,0.53,8,16.85,7.88
07.07.2020 12:15,1.67,8,16.89,7.91
07.07.2020 12:30,0.47,4,16.93,7.95
07.07.2020 12:45,0,8,16.98,7.98
07.07.2020 13:00,2,8,17.02,8.02
07.07.2020 13:15,4.67,4,17.06,8.06
07.07.2020 13:30,4.53,12,17.05,8.09
07.07.2020 13:45,10.67,4,16.97,8.13
07.07.2020 14:00,6.33,0,16.89,8.16
07.07.2020 14:15,5,4,16.81,8.2
07.07.2020 14:30,4,8,16.66,8.24
07.07.2020 14:45,2.47,8,16.44,8.27
07.07.2020 15:00,4.33,4,16.23,8.31
07.07.2020 15:15,4.67,0,16.01,8.35
07.07.2020 15:30,7.33,0,15.86,8.39
07.07.2020 15:45,3.33,0,15.76,8.42
07.07.2020 16:00,1.07,4,15.67,8.46
07.07.2020 16:15,3.67,0,15.57,8.5
07.07.2020 16:30,0,0,15.43,8.54
07.07.2020 16:45,1,4,15.25,8.58
07.07.2020 17:00,0.73,4,15.07,8.62
07.07.2020 17:15,4.33,4,14.9,8.65
07.07.2020 17:30,3.8,0,14.67,8.69
07.07.2020 17:45,6,0,14.4,8.73
07.07.2020 18:00,4.33,0,14.13,8.77
07.07.2020 18:15,3.33,0,13.85,8.81
07.07.2020 18:30,6.8,0,13.53,8.85
07.07.2020 18:45,10.67,4,13.15,8.89
07.07.2020 19:00,1.2,4,12.78,8.93
07.07.2020 19:15,9.13,4,12.4,8.97
07.07.2020 19:30,2,12,12.12,9.01
07.07.2020 19:45,8.13,12,11.93,9.05
07.07.2020 20:00,4.33,8,11.73,9.09
07.07.2020 20:15,5.2,4,11.54,9.13
07.07.2020 20:30,4.33,4,11.46,9.17
07.07.2020 20:45,7.47,4,11.49,9.21
07.07.2020 21:00,5.47,0,11.53,9.25
07.07.2020 21:15,4.87,0,11.56,9.29
07.07.2020 21:30,2.53,0,11.56,9.33
07.07.2020 21:45,0.67,4,11.52,9.37
07.07.2020 22:00,0.33,0,11.48,9.41
07.07.2020 22:15,0,0,11.43,9.45
07.07.2020 22:30,0,0,11.39,9.49
07.07.2020 22:45,0,0,11.36,9.53
07.07.2020 23:00,0,0,11.32,9.57
07.07.2020 23:15,0,0,11.28,9.61
07.07.2020 23:30,0,0,11.24,9.66
07.07.2020 23:45,0.07,0,11.21,9.7
08.07.2020 00:00,0,0,11.17,9.74
08.07.2020 00:15,0,0,11.13,9.78
08.07.2020 00:30,0,0,11.1,9.82
08.07.2020 00:45,0,0,11.07,9.86
08.07.2020 01:00,0,0,11.04,9.9
08.07.2020 01:15,0,0,11.01,9.94
08.07.2020 01:30,0,0,11,9.98
08.07.2020 01:45,0,0,11,10.02
08.07.2020 02:00,0,0,11,10.07
08.07.2020 02:15,0,0,11,10.11
08.07.2020 02:30,0,0,11,10.15
08.07.2020 02:45,0,0,11,10.19
08.07.2020 03:00,0,0,11.01,10.23
08.07.2020 03:15,0,0,11.01,10.27
08.07.2020 03:30,1.33,0,11.09,10.31
08.07.2020 03:45,0,0,11.24,10.35
08.07.2020 04:00,0,0,11.39,10.39
08.07.2020 04:15,0.67,0,11.54,10.43
08.07.2020 04:30,0,0,11.71,10.48
08.07.2020 04:45,2,0,11.89,10.52
08.07.2020 05:00,0,0,12.08,10.56
08.07.2020 05:15,2.47,0,12.27,10.6
08.07.2020 05:30,8.47,0,12.47,10.64
08.07.2020 05:45,7.33,0,12.67,10.68
08.07.2020 06:00,1.47,4,12.88,10.72
08.07.2020 06:15,9.47,8,13.09,10.76
08.07.2020 06:30,29.47,4,13.3,10.8
08.07.2020 06:45,33.67,8,13.5,10.84
08.07.2020 07:00,14.87,12,13.71,10.88
08.07.2020 07:15,25.8,8,13.92,10.92
08.07.2020 07:30,13,12,14.12,10.96
08.07.2020 07:45,11.4,12,14.32,11
08.07.2020 08:00,3.07,8,14.51,11.04
08.07.2020 08:15,1.2,4,14.71,11.08
08.07.2020 08:30,1.4,0,14.89,11.12
08.07.2020 08:45,14.13,0,15.04,11.16
08.07.2020 09:00,3.47,0,15.19,11.2
08.07.2020 09:15,2.47,0,15.34,11.24
08.07.2020 09:30,0,0,15.46,11.28
08.07.2020 09:45,1,0,15.54,11.31
08.07.2020 10:00,4.33,0,15.62,11.35
08.07.2020 10:15,0,0,15.71,11.39
08.07.2020 10:30,0,0,15.77,11.43
08.07.2020 10:45,1.33,0,15.82,11.47
08.07.2020 11:00,0,4,15.87,11.51
08.07.2020 11:15,2.13,4,15.92,11.54
08.07.2020 11:30,0.13,8,16.01,11.58
08.07.2020 11:45,0,12,16.14,11.62
08.07.2020 12:00,2,8,16.26,11.66
08.07.2020 12:15,1,8,16.38,11.7
08.07.2020 12:30,1.73,4,16.47,11.73
08.07.2020 12:45,3.13,8,16.52,11.77
08.07.2020 13:00,0,4,16.58,11.81
08.07.2020 13:15,1,4,16.63,11.84
08.07.2020 13:30,5.13,8,16.65,11.88
08.07.2020 13:45,7.13,4,16.65,11.92
08.07.2020 14:00,1.33,4,16.65,11.95
08.07.2020 14:15,14.8,16,16.65,11.99
08.07.2020 14:30,4.8,8,16.61,12.02
08.07.2020 14:45,6.33,8,16.52,12.06
08.07.2020 15:00,3,4,16.43,12.09
08.07.2020 15:15,0,4,16.34,12.13
08.07.2020 15:30,2,8,16.25,12.16
08.07.2020 15:45,5,8,16.15,12.2
08.07.2020 16:00,5.13,8,16.05,12.23
08.07.2020 16:15,10.67,8,15.95,12.27
08.07.2020 16:30,5.47,4,15.86,12.3
08.07.2020 16:45,2,4,15.78,12.33
08.07.2020 17:00,1,8,15.7,12.37
08.07.2020 17:15,8.33,8,15.62,12.4
08.07.2020 17:30,6.33,8,15.46,12.43
08.07.2020 17:45,5.27,8,15.22,12.46
08.07.2020 18:00,1.33,8,14.98,12.5
08.07.2020 18:15,1.33,8,14.74,12.53
08.07.2020 18:30,1.47,8,14.43,12.56
08.07.2020 18:45,3,8,14.04,12.59
08.07.2020 19:00,0.67,4,13.66,12.62
08.07.2020 19:15,6.33,4,13.27,12.65
08.07.2020 19:30,6.33,4,12.99,12.68
08.07.2020 19:45,6.8,4,12.83,12.71
08.07.2020 20:00,4.47,8,12.67,12.74
08.07.2020 20:15,6,4,12.5,12.77
08.07.2020 20:30,0.33,4,12.37,12.8
08.07.2020 20:45,1.47,4,12.27,12.83
08.07.2020 21:00,7.13,0,12.17,12.86
08.07.2020 21:15,2.4,4,12.06,12.89
08.07.2020 21:30,5.2,0,11.98,12.92
08.07.2020 21:45,5,4,11.91,12.95
08.07.2020 22:00,2,0,11.84,12.97
08.07.2020 22:15,0,0,11.78,13
08.07.2020 22:30,0,0,11.75,13.03
08.07.2020 22:45,0,0,11.77,13.06
08.07.2020 23:00,0,0,11.79,13.08
08.07.2020 23:15,0,0,11.81,13.11
08.07.2020 23:30,0,0,11.79,13.13
08.07.2020 23:45,0.33,0,11.74,13.16
09.07.2020 00:00,0,0,11.69,13.18
09.07.2020 00:15,0,0,11.64,13.21
09.07.2020 00:30,0,0,11.59,13.23
09.07.2020 00:45,0,0,11.55,13.26
09.07.2020 01:00,0,0,11.51,13.28
09.07.2020 01:15,0,0,11.46,13.3
09.07.2020 01:30,0,0,11.42,13.33
09.07.2020 01:45,0,0,11.38,13.35
09.07.2020 02:00,0,0,11.34,13.37
09.07.2020 02:15,0,0,11.3,13.39
09.07.2020 02:30,0,0,11.3,13.42
09.07.2020 02:45,0,0,11.33,13.44
09.07.2020 03:00,0,0,11.36,13.46
09.07.2020 03:15,0.67,0,11.39,13.48
09.07.2020 03:30,2,0,11.47,13.5
09.07.2020 03:45,0,0,11.62,13.52
09.07.2020 04:00,0,0,11.77,13.54
09.07.2020 04:15,2.67,0,11.92,13.56
09.07.2020 04:30,1.6,0,12.05,13.57
09.07.2020 04:45,0.93,0,12.17,13.59
09.07.2020 05:00,1.47,0,12.29,13.61
09.07.2020 05:15,6.47,0,12.41,13.63
09.07.2020 05:30,5.47,0,12.54,13.65
09.07.2020 05:45,20.67,0,12.67,13.66
09.07.2020 06:00,10.47,4,12.81,13.68
09.07.2020 06:15,17.33,8,12.95,13.69
09.07.2020 06:30,22.87,12,13.1,13.71
09.07.2020 06:45,13.4,12,13.27,13.73
09.07.2020 07:00,14.6,4,13.44,13.74
09.07.2020 07:15,13.27,4,13.61,13.75
09.07.2020 07:30,6.53,8,13.81,13.77
09.07.2020 07:45,11.13,4,14.04,13.78
09.07.2020 08:00,20.2,4,14.27,13.8
09.07.2020 08:15,7.6,4,14.5,13.81
09.07.2020 08:30,13.47,4,14.75,13.82
09.07.2020 08:45,6.07,0,15.02,13.83
09.07.2020 09:00,3.73,8,15.29,13.84
09.07.2020 09:15,0.53,4,15.56,13.85
09.07.2020 09:30,0.73,4,15.81,13.87
09.07.2020 09:45,0.07,0,16.03,13.88
09.07.2020 10:00,2.07,0,16.25,13.89
09.07.2020 10:15,1.33,4,16.47,13.9
09.07.2020 10:30,0.67,0,16.66,13.9
09.07.2020 10:45,0,4,16.8,13.91
09.07.2020 11:00,1,4,16.95,13.92
09.07.2020 11:15,0,4,17.09,13.93
09.07.2020 11:30,1.73,4,17.21,13.94
09.07.2020 11:45,0,4,17.29,13.94
09.07.2020 12:00,2,4,17.38,13.95
09.07.2020 12:15,0,4,17.46,13.96
09.07.2020 12:30,0,4,17.5,13.96
09.07.2020 12:45,1,4,17.49,13.97
09.07.2020 13:00,2,4,17.48,13.97
09.07.2020 13:15,2,0,17.48,13.98
09.07.2020 13:30,0,0,17.45,13.98
09.07.2020 13:45,4,0,17.4,13.99
09.07.2020 14:00,2.07,4,17.36,13.99
09.07.2020 14:15,0.33,8,17.31,13.99
09.07.2020 14:30,3,0,17.24,13.99
09.07.2020 14:45,9.67,0,17.14,14
09.07.2020 15:00,4,0,17.05,14
09.07.2020 15:15,3,4,16.96,14
09.07.2020 15:30,0.33,4,16.84,14
09.07.2020 15:45,8.47,4,16.71,14
09.07.2020 16:00,4.67,8,16.57,14
09.07.2020 16:15,0,4,16.43,14
09.07.2020 16:30,0,4,16.27,14
09.07.2020 16:45,0,4,16.09,14
09.07.2020 17:00,4.13,0,15.9,14
09.07.2020 17:15,2.67,0,15.72,13.99
09.07.2020 17:30,4.33,0,15.53,13.99
09.07.2020 17:45,4.13,4,15.33,13.99
09.07.2020 18:00,9.27,8,15.14,13.98
09.07.2020 18:15,7.67,12,14.94,13.98
09.07.2020 18:30,11.93,16,14.77,13.98
09.07.2020 18:45,6.67,12,14.61,13.97
09.07.2020 19:00,8.13,12,14.46,13.97
09.07.2020 19:15,0.73,12,14.3,13.96
09.07.2020 19:30,7.8,12,14.18,13.95
09.07.2020 19:45,6.47,8,14.09,13.95
09.07.2020 20:00,5.47,8,14,13.94
09.07.2020 20:15,1,8,13.91,13.93
09.07.2020 20:30,1.67,8,13.85,13.93
09.07.2020 20:45,3,4,13.83,13.92
09.07.2020 21:00,3.8,8,13.8,13.91
09.07.2020 21:15,0.13,4,13.78,13.9
09.07.2020 21:30,9.33,4,13.76,13.89
09.07.2020 21:45,12.27,4,13.76,13.88
09.07.2020 22:00,1.33,4,13.76,13.87
09.07.2020 22:15,0,0,13.76,13.86
09.07.2020 22:30,0,0,13.75,13.85
09.07.2020 22:45,0,0,13.74,13.84
09.07.2020 23:00,0,0,13.74,13.83
09.07.2020 23:15,0,0,13.73,13.82
09.07.2020 23:30,0,0,13.72,13.8
09.07.2020 23:45,0,0,13.71,13.79
10.07.2020 00:00,0,0,13.69,13.78
10.07.2020 00:15,0,0,13.68,13.76
10.07.2020 00:30,0,0,13.68,13.75
10.07.2020 00:45,0,0,13.7,13.73
10.07.2020 01:00,0,0,13.71,13.72
10.07.2020 01:15,0,0,13.73,13.7
10.07.2020 01:30,0,0,13.76,13.69
10.07.2020 01:45,0,0,13.79,13.67
10.07.2020 02:00,0,0,13.83,13.66
10.07.2020 02:15,0,0,13.87,13.64
10.07.2020 02:30,0,0,13.9,13.62
10.07.2020 02:45,0,0,13.94,13.6
10.07.2020 03:00,0,0,13.97,13.59
10.07.2020 03:15,0,0,14.01,13.57
10.07.2020 03:30,0,0,14.07,13.55
10.07.2020 03:45,2,0,14.15,13.53
10.07.2020 04:00,0,0,14.24,13.51
10.07.2020 04:15,0,0,14.32,13.49
10.07.2020 04:30,0,0,14.44,13.47
10.07.2020 04:45,0,0,14.6,13.45
10.07.2020 05:00,2.33,0,14.75,13.43
10.07.2020 05:15,2,0,14.91,13.41
10.07.2020 05:30,6,0,15.06,13.38
10.07.2020 05:45,10.2,0,15.22,13.36
10.07.2020 06:00,9,4,15.37,13.34
10.07.2020 06:15,14.47,8,15.53,13.32
10.07.2020 06:30,14.13,8,15.69,13.29
10.07.2020 06:45,19.53,12,15.85,13.27
10.07.2020 07:00,22.93,12,16.01,13.25
10.07.2020 07:15,25.93,4,16.17,13.22
10.07.2020 07:30,21.67,8,16.27,13.2
10.07.2020 07:45,17.4,4,16.3,13.17
10.07.2020 08:00,4.47,8,16.32,13.15
10.07.2020 08:15,3.13,4,16.35,13.12
10.07.2020 08:30,4.2,4,16.29,13.1
10.07.2020 08:45,7,0,16.15,13.07
10.07.2020 09:00,5,0,16.01,13.04
10.07.2020 09:15,1.8,0,15.87,13.02
10.07.2020 09:30,0.47,0,15.7,12.99
10.07.2020 09:45,0,0,15.5,12.96
10.07.2020 10:00,0,4,15.3,12.93
10.07.2020 10:15,0,0,15.1,12.91
10.07.2020 10:30,2,0,14.9,12.88
10.07.2020 10:45,1,0,14.7,12.85
10.07.2020 11:00,0,0,14.51,12.82
10.07.2020 11:15,0,0,14.31,12.79
10.07.2020 11:30,0.33,4,14.21,12.76
10.07.2020 11:45,3,4,14.21,12.73
10.07.2020 12:00,4.6,4,14.21,12.7
10.07.2020 12:15,6.8,4,14.21,12.67
10.07.2020 12:30,5.8,4,14.28,12.64
10.07.2020 12:45,4.33,8,14.43,12.61
10.07.2020 13:00,2.4,8,14.57,12.58
10.07.2020 13:15,1.13,12,14.72,12.55
10.07.2020 13:30,2.4,16,14.88,12.52
10.07.2020 13:45,3.73,8,15.06,12.48
10.07.2020 14:00,6,0,15.24,12.45
10.07.2020 14:15,5.67,0,15.42,12.42
10.07.2020 14:30,2,4,15.54,12.39
10.07.2020 14:45,1,0,15.6,12.35
10.07.2020 15:00,0.73,0,15.66,12.32
10.07.2020 15:15,2,0,15.72,12.29
10.07.2020 15:30,3.67,0,15.73,12.25
10.07.2020 15:45,0,0,15.69,12.22
10.07.2020 16:00,0.33,0,15.66,12.18
10.07.2020 16:15,0.53,0,15.62,12.15
10.07.2020 16:30,3.33,0,15.53,12.11
10.07.2020 16:45,5.33,4,15.39,12.08
10.07.2020 17:00,6.13,0,15.24,12.04
10.07.2020 17:15,3.4,4,15.1,12.01
10.07.2020 17:30,6.67,8,14.89,11.97
10.07.2020 17:45,4.47,0,14.61,11.94
10.07.2020 18:00,0.33,8,14.34,11.9
10.07.2020 18:15,0.33,8,14.06,11.86
10.07.2020 18:30,3.07,8,13.67,11.83
10.07.2020 18:45,11.2,16,13.14,11.79
10.07.2020 19:00,5.13,8,12.62,11.75
10.07.2020 19:15,6.53,8,12.1,11.72
10.07.2020 19:30,6.13,12,11.73,11.68
10.07.2020 19:45,2.33,16,11.51,11.64
10.07.2020 20:00,2.8,16,11.29,11.6
10.07.2020 20:15,3.27,12,11.07,11.57
10.07.2020 20:30,7.67,4,10.91,11.53
10.07.2020 20:45,5,8,10.81,11.49
10.07.2020 21:00,0.8,4,10.71,11.45
10.07.2020 21:15,0,0,10.61,11.41
10.07.2020 21:30,3.33,0,10.5,11.38
10.07.2020 21:45,4,0,10.4,11.34
10.07.2020 22:00,0.8,4,10.29,11.3
10.07.2020 22:15,0,4,10.18,11.26
10.07.2020 22:30,0,4,10.07,11.22
10.07.2020 22:45,0,4,9.96,11.18
10.07.2020 23:00,0,4,9.84,11.14
10.07.2020 23:15,0,4,9.73,11.1
10.07.2020 23:30,0,4,9.62,11.06
10.07.2020 23:45,0,4,9.52,11.02
11.07.2020 00:00,0,0,9.41,10.98
11.07.2020 00:15,0,0,9.31,10.94
11.07.2020 00:30,0.13,0,9.21,10.9
11.07.2020 00:45,2,0,9.11,10.86
11.07.2020 01:00,0,0,9.02,10.82
11.07.2020 01:15,0,0,8.92,10.78
11.07.2020 01:30,0,0,8.84,10.74
11.07.2020 01:45,0,0,8.76,10.7
11.07.2020 02:00,0,0,8.69,10.66
11.07.2020 02:15,0,0,8.62,10.62
11.07.2020 02:30,0,0,8.6,10.58
11.07.2020 02:45,0,0,8.63,10.54
11.07.2020 03:00,0,0,8.66,10.5
11.07.2020 03:15,0,0,8.69,10.46
11.07.2020 03:30,0,0,8.99,10.42
11.07.2020 03:45,0,0,9.55,10.38
11.07.2020 04:00,2,0,10.11,10.34
11.07.2020 04:15,1.33,0,10.67,10.29
11.07.2020 04:30,2.13,0,11.16,10.25
11.07.2020 04:45,0,0,11.59,10.21
11.07.2020 05:00,0,0,12.01,10.17
11.07.2020 05:15,7,0,12.44,10.13
11.07.2020 05:30,9.67,0,12.83,10.09
11.07.2020 05:45,10.07,0,13.18,10.05
11.07.2020 06:00,13.27,4,13.54,10.01
11.07.2020 06:15,8.6,4,13.89,9.97
11.07.2020 06:30,7.93,8,14.19,9.93
11.07.2020 06:45,17.87,8,14.43,9.88
11.07.2020 07:00,19.33,12,14.67,9.84
11.07.2020 07:15,17.93,12,14.91,9.8
11.07.2020 07:30,20.07,4,15.13,9.76
11.07.2020 07:45,9.27,8,15.33,9.72
11.07.2020 08:00,13.67,4,15.52,9.68
11.07.2020 08:15,10.73,8,15.72,9.64
11.07.2020 08:30,3.33,8,15.9,9.6
11.07.2020 08:45,4.53,4,16.08,9.56
11.07.2020 09:00,7.67,8,16.26,9.52
11.07.2020 09:15,9.47,4,16.44,9.47
11.07.2020 09:30,8,4,16.6,9.43
11.07.2020 09:45,6.47,4,16.76,9.39
11.07.2020 10:00,6.13,0,16.92,9.35
11.07.2020 10:15,4,0,17.07,9.31
11.07.2020 10:30,0.2,8,17.2,9.27
11.07.2020 10:45,0,8,17.31,9.23
11.07.2020 11:00,2.07,8,17.41,9.19
11.07.2020 11:15,7.8,8,17.52,9.15
11.07.2020 11:30,0,16,17.61,9.11
11.07.2020 11:45,9.13,16,17.69,9.07
11.07.2020 12:00,5,12,17.77,9.03
11.07.2020 12:15,2.6,12,17.85,8.99
11.07.2020 12:30,1.27,4,17.91,8.95
11.07.2020 12:45,7,4,17.96,8.91
11.07.2020 13:00,1,4,18.01,8.87
11.07.2020 13:15,3.73,4,18.05,8.83
11.07.2020 13:30,5,4,18.07,8.79
11.07.2020 13:45,6.2,4,18.05,8.75
11.07.2020 14:00,5.07,0,18.03,8.72
11.07.2020 14:15,1.33,4,18.01,8.68
11.07.2020 14:30,2,4,17.98,8.64
11.07.2020 14:45,5.67,0,17.94,8.6
11.07.2020 15:00,4.67,0,17.9,8.56
11.07.2020 15:15,4.33,0,17.85,8.52
11.07.2020 15:30,0.33,0,17.77,8.48
11.07.2020 15:45,3.8,0,17.66,8.45
11.07.2020 16:00,6.67,4,17.54,8.41
11.07.2020 16:15,2.33,4,17.42,8.37
11.07.2020 16:30,1.67,8,17.25,8.33
11.07.2020 16:45,5,8,17.04,8.3
11.07.2020 17:00,3,8,16.82,8.26
11.07.2020 17:15,2.33,4,16.61,8.22
11.07.2020 17:30,3.33,4,16.33,8.19
11.07.2020 17:45,3,4,15.98,8.15
11.07.2020 18:00,0.8,8,15.62,8.11
11.07.2020 18:15,0.67,12,15.27,8.08
11.07.2020 18:30,4.33,12,14.82,8.04
11.07.2020 18:45,2,8,14.26,8.01
11.07.2020 19:00,3,8,13.71,7.97
11.07.2020 19:15,4.67,8,13.15,7.93
11.07.2020 19:30,7.8,8,12.72,7.9
11.07.2020 19:45,6.33,8,12.41,7.86
11.07.2020 20:00,1.67,8,12.11,7.83
11.07.2020 20:15,0.67,4,11.81,7.8
11.07.2020 20:30,7.33,4,11.57,7.76
11.07.2020 20:45,6.67,4,11.41,7.73
11.07.2020 21:00,5.13,4,11.25,7.69
11.07.2020 21:15,4.2,8,11.09,7.66
11.07.2020 21:30,4.07,4,10.94,7.63
11.07.2020 21:45,0.67,4,10.8,7.59
11.07.2020 22:00,1,4,10.66,7.56
11.07.2020 22:15,0,4,10.52,7.53
11.07.2020 22:30,0,0,10.4,7.5
11.07.2020 22:45,0,0,10.28,7.46
11.07.2020 23:00,0,0,10.16,7.43
11.07.2020 23:15,0,0,10.04,7.4
11.07.2020 23:30,0,0,9.93,7.37
11.07.2020 23:45,0,0,9.83,7.34
12.07.2020 00:00,0,0,9.73,7.31
12.07.2020 00:15,0,0,9.63,7.28
12.07.2020 00:30,0,0,9.55,7.25
12.07.2020 00:45,0,0,9.47,7.22
12.07.2020 01:00,0,0,9.39,7.19
12.07.2020 01:15,0,0,9.31,7.16
12.07.2020 01:30,0,0,9.23,7.13
12.07.2020 01:45,0,0,9.14,7.1
12.07.2020 02:00,0,0,9.05,7.08
12.07.2020 02:15,0,0,8.96,7.05
12.07.2020 02:30,0,0,8.9,7.02
12.07.2020 02:45,0,0,8.87,6.99
12.07.2020 03:00,2,0,8.84,6.97
12.07.2020 03:15,0,0,8.82,6.94
12.07.2020 03:30,0,0,9.08,6.91
12.07.2020 03:45,0,0,9.63,6.89
12.07.2020 04:00,1,0,10.18,6.86
12.07.2020 04:15,0.33,0,10.73,6.84
12.07.2020 04:30,0.33,0,11.31,6.81
12.07.2020 04:45,0,0,11.9,6.79
12.07.2020 05:00,1,0,12.49,6.76
12.07.2020 05:15,2.47,0,13.09,6.74
12.07.2020 05:30,4,0,13.58,6.71
12.07.2020 05:45,4.27,0,13.98,6.69
12.07.2020 06:00,2.07,0,14.38,6.67
12.07.2020 06:15,10.8,0,14.77,6.65
12.07.2020 06:30,14.73,4,15.11,6.62
12.07.2020 06:45,12.07,8,15.37,6.6
12.07.2020 07:00,14.87,12,15.64,6.58
12.07.2020 07:15,17.13,12,15.91,6.56
12.07.2020 07:30,24.93,12,16.16,6.54
12.07.2020 07:45,18.4,8,16.4,6.52
12.07.2020 08:00,7.87,4,16.63,6.5
12.07.2020 08:15,13,8,16.87,6.48
12.07.2020 08:30,5.53,8,17.1,6.46
12.07.2020 08:45,2.13,16,17.33,6.44
12.07.2020 09:00,16.73,4,17.55,6.42
12.07.2020 09:15,12.87,8,17.77,6.4
12.07.2020 09:30,11.47,4,17.97,6.39
12.07.2020 09:45,2.13,8,18.15,6.37
12.07.2020 10:00,6.2,4,18.34,6.35
12.07.2020 10:15,6.2,4,18.52,6.33
12.07.2020 10:30,1.07,12,18.68,6.32
12.07.2020 10:45,2.2,12,18.84,6.3
12.07.2020 11:00,2.4,8,18.99,6.29
12.07.2020 11:15,3.93,12,19.14,6.27
12.07.2020 11:30,7.53,16,19.27,6.26
12.07.2020 11:45,2.33,20,19.36,6.24
12.07.2020 12:00,0.67,12,19.46,6.23
12.07.2020 12:15,1.33,4,19.56,6.22
12.07.2020 12:30,5.33,0,19.63,6.2
12.07.2020 12:45,11.47,0,19.66,6.19
12.07.2020 13:00,1.8,4,19.7,6.18
12.07.2020 13:15,7.47,0,19.73,6.17
12.07.2020 13:30,10.47,4,19.73,6.15
12.07.2020 13:45,4.13,4,19.7,6.14
12.07.2020 14:00,7.4,4,19.66,6.13
12.07.2020 14:15,0.07,4,19.63,6.12
12.07.2020 14:30,2,0,19.56,6.11
12.07.2020 14:45,4.33,0,19.47,6.1
12.07.2020 15:00,4.67,0,19.38,6.09
12.07.2020 15:15,5.47,0,19.29,6.08
12.07.2020 15:30,2.47,0,19.17,6.08
12.07.2020 15:45,1.33,0,19.01,6.07
12.07.2020 16:00,1,0,18.86,6.06
12.07.2020 16:15,2.13,4,18.7,6.05
12.07.2020 16:30,0.67,4,18.51,6.05
12.07.2020 16:45,1.73,4,18.28,6.04
12.07.2020 17:00,3.73,8,18.05,6.04
12.07.2020 17:15,0,4,17.82,6.03
12.07.2020 17:30,0,4,17.5,6.03
12.07.2020 17:45,2.13,8,17.07,6.02
12.07.2020 18:00,9.33,0,16.64,6.02
12.07.2020 18:15,2.67,0,16.22,6.01
12.07.2020 18:30,1.67,4,15.68,6.01
12.07.2020 18:45,1,4,15.03,6.01
12.07.2020 19:00,3,4,14.37,6.01
12.07.2020 19:15,3,4,13.72,6
12.07.2020 19:30,5.07,12,13.26,6
12.07.2020 19:45,2.87,8,12.98,6
12.07.2020 20:00,7.8,4,12.7,6
12.07.2020 20:15,2,12,12.42,6
12.07.2020 20:30,7.13,4,12.23,6
12.07.2020 20:45,1.67,4,12.11,6
12.07.2020 21:00,2.07,4,11.99,6
12.07.2020 21:15,0.33,0,11.88,6
